id,type,info_in_id,info_out_id,node_id,network_id,creation_time,failed,time_of_death,property1,property2,property3,property4,property5
316,mutation,7033,7789,163,1,2016-03-03 01:43:42.173699,t,2016-03-03 01:51:08.957765,,,,,
309,mutation,5569,7753,160,1,2016-03-03 01:43:32.650501,f,,,,,,
310,mutation,5568,7754,160,1,2016-03-03 01:43:32.664749,f,,,,,,
321,mutation,6395,7946,166,1,2016-03-03 01:44:20.753633,f,,,,,,
322,mutation,6396,7947,166,1,2016-03-03 01:44:20.770311,f,,,,,,
329,mutation,5112,8065,170,1,2016-03-03 01:44:45.654062,f,,,,,,
330,mutation,5113,8066,170,1,2016-03-03 01:44:45.670691,f,,,,,,
333,mutation,6594,8268,172,1,2016-03-03 01:45:28.633391,f,,,,,,
334,mutation,6595,8269,172,1,2016-03-03 01:45:28.647385,f,,,,,,
347,mutation,6594,8839,179,1,2016-03-03 01:48:06.969752,f,,,,,,
348,mutation,6595,8840,179,1,2016-03-03 01:48:06.983599,f,,,,,,
311,mutation,5171,7762,161,1,2016-03-03 01:43:35.054394,f,,,,,,
312,mutation,5172,7763,161,1,2016-03-03 01:43:35.070453,f,,,,,,
313,mutation,5647,7786,162,1,2016-03-03 01:43:41.831097,f,,,,,,
314,mutation,5646,7787,162,1,2016-03-03 01:43:41.85185,f,,,,,,
343,mutation,6594,8825,177,1,2016-03-03 01:48:02.858151,f,,,,,,
344,mutation,6595,8826,177,1,2016-03-03 01:48:02.874863,f,,,,,,
317,mutation,5463,7821,164,1,2016-03-03 01:43:50.93822,f,,,,,,
318,mutation,5462,7822,164,1,2016-03-03 01:43:50.953915,f,,,,,,
319,mutation,7033,7878,165,1,2016-03-03 01:44:05.489383,f,,,,,,
320,mutation,7034,7879,165,1,2016-03-03 01:44:05.503508,f,,,,,,
345,mutation,4712,8834,178,1,2016-03-03 01:48:05.134009,f,,,,,,
346,mutation,4713,8835,178,1,2016-03-03 01:48:05.148283,f,,,,,,
353,mutation,5646,8970,182,1,2016-03-03 01:48:36.887381,f,,,,,,
354,mutation,5647,8971,182,1,2016-03-03 01:48:36.904185,f,,,,,,
327,mutation,7033,8059,169,1,2016-03-03 01:44:44.731547,t,2016-03-03 01:49:30.218448,,,,,
328,mutation,7034,8060,169,1,2016-03-03 01:44:44.74601,t,2016-03-03 01:49:30.218424,,,,,
335,mutation,7033,8355,173,1,2016-03-03 01:45:50.159477,f,,,,,,
336,mutation,7034,8356,173,1,2016-03-03 01:45:50.174059,f,,,,,,
339,mutation,5112,8725,175,1,2016-03-03 01:47:28.507389,f,,,,,,
340,mutation,5113,8726,175,1,2016-03-03 01:47:28.524777,f,,,,,,
349,mutation,6594,8843,180,1,2016-03-03 01:48:07.900637,f,,,,,,
350,mutation,6595,8844,180,1,2016-03-03 01:48:07.915092,f,,,,,,
