id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,type,participant_id,number,question,response
2064,2017-03-10 17:22:47.7431,,,,,,f,,question,609,3,"",""
2065,2017-03-10 17:27:12.762819,,,,,,f,,question,610,1,engagement,8
2069,2017-03-10 17:28:25.27478,,,,,,f,,question,611,1,engagement,10
2070,2017-03-10 17:28:25.436914,,,,,,f,,question,611,2,difficulty,6
2071,2017-03-10 17:28:25.595923,,,,,,f,,question,611,3,"",""
2072,2017-03-10 17:28:25.752205,,,,,,f,,question,611,4,"",""
2075,2017-03-10 17:29:41.113206,,,,,,f,,question,612,3,"",""
2077,2017-03-10 17:31:57.19369,,,,,,f,,question,615,1,engagement,9
2078,2017-03-10 17:31:57.588067,,,,,,f,,question,615,2,difficulty,6
2079,2017-03-10 17:31:57.975496,,,,,,f,,question,615,3,"",""
2082,2017-03-10 17:33:14.138275,,,,,,f,,question,614,2,difficulty,4
2085,2017-03-10 17:34:59.751962,,,,,,f,,question,613,3,"",""
2086,2017-03-10 17:34:59.800733,,,,,,f,,question,613,4,"",""
2088,2017-03-10 17:37:35.305728,,,,,,f,,question,619,2,difficulty,6
2095,2017-03-10 17:42:26.527429,,,,,,f,,question,617,3,"",""
2097,2017-03-10 17:47:14.493251,,,,,,f,,question,620,1,engagement,8
2098,2017-03-10 17:47:14.550894,,,,,,f,,question,620,2,difficulty,5
2099,2017-03-10 17:47:52.128296,,,,,,f,,question,622,1,engagement,5
2101,2017-03-10 17:47:52.959823,,,,,,f,,question,622,3,"",""
2102,2017-03-10 17:50:54.159174,,,,,,f,,question,621,1,engagement,10
2104,2017-03-10 17:50:55.322086,,,,,,f,,question,621,3,"",""
2105,2017-03-10 17:50:55.726606,,,,,,f,,question,621,4,"",""
2107,2017-03-10 17:56:41.752888,,,,,,f,,question,623,2,difficulty,1
2109,2017-03-10 17:57:02.237191,,,,,,f,,question,624,2,difficulty,5
2110,2017-03-10 17:57:02.64566,,,,,,f,,question,624,3,"",""
2113,2017-03-10 18:00:55.409534,,,,,,f,,question,628,2,difficulty,5
2114,2017-03-10 18:00:55.813948,,,,,,f,,question,628,3,"",""
2117,2017-03-10 18:01:42.248064,,,,,,f,,question,625,2,difficulty,3
2121,2017-03-10 18:03:04.901353,,,,,,f,,question,626,2,difficulty,5
2122,2017-03-10 18:03:05.071986,,,,,,f,,question,626,3,"",""
2124,2017-03-10 18:08:35.586724,,,,,,f,,question,627,1,engagement,10
2125,2017-03-10 18:08:35.627378,,,,,,f,,question,627,2,difficulty,10
2131,2017-03-10 18:10:24.858723,,,,,,f,,question,629,4,"",""
2134,2017-03-10 18:13:09.127999,,,,,,f,,question,632,1,engagement,5
2135,2017-03-10 18:13:09.491446,,,,,,f,,question,632,2,difficulty,5
2137,2017-03-10 18:13:10.210091,,,,,,f,,question,632,4,"",""
2138,2017-03-10 18:14:33.972645,,,,,,f,,question,634,1,engagement,5
2142,2017-03-10 18:15:03.785768,,,,,,f,,question,635,1,engagement,5
2144,2017-03-10 18:15:04.550405,,,,,,f,,question,635,3,"",""
2147,2017-03-10 18:17:08.561938,,,,,,f,,question,637,2,difficulty,5
2148,2017-03-10 18:17:08.940111,,,,,,f,,question,637,3,"",""
2149,2017-03-10 18:17:09.299955,,,,,,f,,question,637,4,"",""
2152,2017-03-10 18:20:32.227736,,,,,,f,,question,638,3,"",""
2156,2017-03-10 18:20:49.280791,,,,,,f,,question,636,2,difficulty,5
2157,2017-03-10 18:20:49.530637,,,,,,f,,question,636,3,"",""
2160,2017-03-10 18:22:09.029876,,,,,,f,,question,640,2,difficulty,7
2161,2017-03-10 18:22:09.132167,,,,,,f,,question,640,3,"",""
2162,2017-03-10 18:22:09.194867,,,,,,f,,question,640,4,"",""
2163,2017-03-10 18:25:02.859434,,,,,,f,,question,641,1,engagement,10
2165,2017-03-10 18:25:02.961332,,,,,,f,,question,641,3,"",""
2167,2017-03-10 18:26:49.844565,,,,,,f,,question,645,1,engagement,10
2168,2017-03-10 18:26:49.889446,,,,,,f,,question,645,2,difficulty,9
2169,2017-03-10 18:26:49.937497,,,,,,f,,question,645,3,"",""
2170,2017-03-10 18:27:01.004848,,,,,,f,,question,646,1,engagement,9
2171,2017-03-10 18:27:01.23903,,,,,,f,,question,646,2,difficulty,7
2172,2017-03-10 18:27:01.426709,,,,,,f,,question,646,3,"",""
2173,2017-03-10 18:27:01.506061,,,,,,f,,question,646,4,"",""
2174,2017-03-10 18:27:38.021946,,,,,,f,,question,649,1,engagement,8
2175,2017-03-10 18:27:38.061669,,,,,,f,,question,649,2,difficulty,8
2176,2017-03-10 18:27:38.103551,,,,,,f,,question,649,3,"",""
2177,2017-03-10 18:27:47.255211,,,,,,f,,question,643,1,engagement,9
2180,2017-03-10 18:27:47.767794,,,,,,f,,question,643,4,"",""
2182,2017-03-10 18:29:44.644551,,,,,,f,,question,648,2,difficulty,4
2183,2017-03-10 18:29:44.996572,,,,,,f,,question,648,3,"",""
2184,2017-03-10 18:29:45.348689,,,,,,f,,question,648,4,"",""
2186,2017-03-10 18:30:46.977742,,,,,,f,,question,647,2,difficulty,6
2187,2017-03-10 18:30:47.075636,,,,,,f,,question,647,3,"",""
2189,2017-03-10 18:32:27.455159,,,,,,f,,question,650,1,engagement,10
2190,2017-03-10 18:32:28.070934,,,,,,f,,question,650,2,difficulty,5
2192,2017-03-10 18:32:29.696936,,,,,,f,,question,650,4,"",""
2193,2017-03-10 18:32:54.871984,,,,,,f,,question,651,1,engagement,10
2194,2017-03-10 18:32:55.0454,,,,,,f,,question,651,2,difficulty,3
2196,2017-03-10 18:32:55.295031,,,,,,f,,question,651,4,"",""
2197,2017-03-10 18:33:53.070902,,,,,,f,,question,652,1,engagement,10
2201,2017-03-10 18:39:00.324406,,,,,,f,,question,654,1,engagement,10
2202,2017-03-10 18:39:01.041802,,,,,,f,,question,655,1,engagement,10
2205,2017-03-10 18:39:01.812349,,,,,,f,,question,654,2,difficulty,10
2206,2017-03-10 18:39:03.281315,,,,,,f,,question,654,3,"",""
2207,2017-03-10 18:39:04.469513,,,,,,f,,question,654,4,"",""
2208,2017-03-10 18:39:16.524152,,,,,,f,,question,657,1,engagement,9
2209,2017-03-10 18:39:16.667485,,,,,,f,,question,657,2,difficulty,4
2214,2017-03-10 18:44:04.536709,,,,,,f,,question,658,2,difficulty,1
2218,2017-03-10 18:45:07.07576,,,,,,f,,question,660,2,difficulty,7
2222,2017-03-10 18:47:31.333297,,,,,,f,,question,661,1,engagement,10
2224,2017-03-10 18:47:31.788577,,,,,,f,,question,661,3,"",""
2225,2017-03-10 18:50:08.726719,,,,,,f,,question,663,1,engagement,8
2228,2017-03-10 18:50:38.035273,,,,,,f,,question,663,1,engagement,8
2230,2017-03-10 18:50:52.196162,,,,,,f,,question,663,1,engagement,8
2231,2017-03-10 18:50:52.260198,,,,,,f,,question,663,1,engagement,8
2232,2017-03-10 18:50:52.323688,,,,,,f,,question,663,1,engagement,8
2233,2017-03-10 18:50:52.343147,,,,,,f,,question,663,1,engagement,8
2234,2017-03-10 18:50:52.516594,,,,,,f,,question,663,1,engagement,8
2236,2017-03-10 18:50:52.648637,,,,,,f,,question,663,1,engagement,8
2237,2017-03-10 18:50:52.668318,,,,,,f,,question,663,1,engagement,8
2239,2017-03-10 18:50:52.928767,,,,,,f,,question,663,1,engagement,8
2240,2017-03-10 18:50:52.97259,,,,,,f,,question,663,1,engagement,8
2241,2017-03-10 18:50:52.991674,,,,,,f,,question,663,1,engagement,8
2244,2017-03-10 18:50:53.260871,,,,,,f,,question,663,1,engagement,8
2245,2017-03-10 18:50:53.29699,,,,,,f,,question,663,1,engagement,8
2246,2017-03-10 18:50:53.593215,,,,,,f,,question,663,2,difficulty,7
2247,2017-03-10 18:50:53.619832,,,,,,f,,question,663,2,difficulty,7
2253,2017-03-10 18:50:54.260007,,,,,,f,,question,663,2,difficulty,7
2255,2017-03-10 18:50:54.493158,,,,,,f,,question,663,2,difficulty,7
2256,2017-03-10 18:50:54.552668,,,,,,f,,question,663,2,difficulty,7
2257,2017-03-10 18:50:54.5947,,,,,,f,,question,663,2,difficulty,7
2259,2017-03-10 18:50:54.834072,,,,,,f,,question,663,2,difficulty,7
2262,2017-03-10 18:50:54.952667,,,,,,f,,question,663,2,difficulty,7
2264,2017-03-10 18:53:33.853227,,,,,,f,,question,664,1,engagement,10
2265,2017-03-10 18:53:33.957608,,,,,,f,,question,664,2,difficulty,7
2266,2017-03-10 18:53:34.05022,,,,,,f,,question,664,3,"",""
2268,2017-03-10 18:54:32.250354,,,,,,f,,question,665,1,engagement,8
2270,2017-03-10 18:54:32.338688,,,,,,f,,question,665,3,"",""
2273,2017-03-10 18:55:17.68272,,,,,,f,,question,662,3,"",""
2275,2017-03-10 19:00:03.087469,,,,,,f,,question,666,1,engagement,10
2276,2017-03-10 19:00:03.194653,,,,,,f,,question,666,2,difficulty,8
2278,2017-03-10 19:00:03.420497,,,,,,f,,question,666,4,"",""
2279,2017-03-10 19:03:51.905818,,,,,,f,,question,668,1,engagement,8
2280,2017-03-10 19:03:52.385724,,,,,,f,,question,668,2,difficulty,8
2281,2017-03-10 19:03:52.848124,,,,,,f,,question,668,3,"",""
2285,2017-03-10 19:08:54.095588,,,,,,f,,question,669,3,"",""
2286,2017-03-10 19:08:54.149439,,,,,,f,,question,669,4,"",""
2291,2017-03-10 19:20:36.176992,,,,,,f,,question,671,1,engagement,10
2292,2017-03-10 19:20:36.345206,,,,,,f,,question,671,2,difficulty,10
2294,2017-03-10 19:20:36.650322,,,,,,f,,question,671,4,"",""
2295,2017-03-10 19:20:46.816616,,,,,,f,,question,673,1,engagement,10
2296,2017-03-10 19:20:46.904821,,,,,,f,,question,673,2,difficulty,7
2298,2017-03-10 19:20:47.039973,,,,,,f,,question,673,4,"",""
2299,2017-03-10 19:22:42.128815,,,,,,f,,question,674,1,engagement,9
2300,2017-03-10 19:22:42.222375,,,,,,f,,question,674,2,difficulty,3
2301,2017-03-10 19:24:08.948777,,,,,,f,,question,675,1,engagement,10
2302,2017-03-10 19:24:09.067931,,,,,,f,,question,675,2,difficulty,1
2303,2017-03-10 19:25:36.492049,,,,,,f,,question,672,1,engagement,10
2306,2017-03-10 19:25:36.595476,,,,,,f,,question,672,4,"",""
2307,2017-03-10 19:27:39.0554,,,,,,f,,question,676,1,engagement,10
2308,2017-03-10 19:27:39.128389,,,,,,f,,question,676,2,difficulty,8
2309,2017-03-10 19:31:50.115012,,,,,,f,,question,678,1,engagement,9
2312,2017-03-10 19:31:50.426594,,,,,,f,,question,678,4,"",""
2313,2017-03-10 19:32:36.831147,,,,,,f,,question,679,1,engagement,7
2314,2017-03-10 19:32:38.284335,,,,,,f,,question,679,2,difficulty,5
2316,2017-03-10 19:33:17.747148,,,,,,f,,question,680,1,engagement,10
2320,2017-03-10 19:35:45.8932,,,,,,f,,question,684,1,engagement,6
2324,2017-03-10 19:37:00.084679,,,,,,f,,question,687,3,"",""
2326,2017-03-10 19:38:59.163587,,,,,,f,,question,685,2,difficulty,5
2328,2017-03-10 19:38:59.540257,,,,,,f,,question,685,4,"",""
2329,2017-03-10 19:39:09.494584,,,,,,f,,question,688,1,engagement,5
2331,2017-03-10 19:39:09.766201,,,,,,f,,question,688,3,"",""
2333,2017-03-10 19:39:49.315053,,,,,,f,,question,689,1,engagement,10
2341,2017-03-10 19:40:58.552067,,,,,,f,,question,682,1,engagement,10
2343,2017-03-10 19:40:58.710372,,,,,,f,,question,682,3,"",""
2346,2017-03-10 19:42:03.607698,,,,,,f,,question,686,2,difficulty,8
2348,2017-03-10 19:42:04.211009,,,,,,f,,question,686,4,"",""
2349,2017-03-10 19:44:30.157851,,,,,,f,,question,691,1,engagement,9
2350,2017-03-10 19:44:30.229403,,,,,,f,,question,691,2,difficulty,2
2178,2017-03-10 18:27:47.423601,,,,,,f,,question,643,2,difficulty,8
2179,2017-03-10 18:27:47.591198,,,,,,f,,question,643,3,"",""
2181,2017-03-10 18:29:43.61047,,,,,,f,,question,648,1,engagement,10
2185,2017-03-10 18:30:46.79795,,,,,,f,,question,647,1,engagement,10
2188,2017-03-10 18:30:47.170479,,,,,,f,,question,647,4,"",""
2191,2017-03-10 18:32:28.877701,,,,,,f,,question,650,3,"",""
2195,2017-03-10 18:32:55.171508,,,,,,f,,question,651,3,"",""
2198,2017-03-10 18:33:53.130803,,,,,,f,,question,652,2,difficulty,9
2199,2017-03-10 18:33:53.198177,,,,,,f,,question,652,3,"",""
2200,2017-03-10 18:33:53.258303,,,,,,f,,question,652,4,"",""
2203,2017-03-10 18:39:01.140579,,,,,,f,,question,655,2,difficulty,6
2204,2017-03-10 18:39:01.239911,,,,,,f,,question,655,3,"",""
2210,2017-03-10 18:39:51.526494,,,,,,f,,question,656,1,engagement,9
2211,2017-03-10 18:39:51.690302,,,,,,f,,question,656,2,difficulty,5
2212,2017-03-10 18:39:51.845949,,,,,,f,,question,656,3,"",""
2213,2017-03-10 18:44:04.430251,,,,,,f,,question,658,1,engagement,5
2215,2017-03-10 18:44:04.652136,,,,,,f,,question,658,3,"",""
2216,2017-03-10 18:44:04.75841,,,,,,f,,question,658,4,"",""
2217,2017-03-10 18:45:07.003534,,,,,,f,,question,660,1,engagement,7
2219,2017-03-10 18:45:07.145811,,,,,,f,,question,660,3,"",""
2220,2017-03-10 18:45:13.127563,,,,,,f,,question,659,1,engagement,8
2221,2017-03-10 18:45:13.197224,,,,,,f,,question,659,2,difficulty,3
2223,2017-03-10 18:47:31.671299,,,,,,f,,question,661,2,difficulty,3
2226,2017-03-10 18:50:22.977823,,,,,,f,,question,663,1,engagement,8
2227,2017-03-10 18:50:30.436021,,,,,,f,,question,663,1,engagement,8
2229,2017-03-10 18:50:52.000573,,,,,,f,,question,663,1,engagement,8
2235,2017-03-10 18:50:52.597245,,,,,,f,,question,663,1,engagement,8
2238,2017-03-10 18:50:52.818667,,,,,,f,,question,663,1,engagement,8
2242,2017-03-10 18:50:53.05355,,,,,,f,,question,663,1,engagement,8
2243,2017-03-10 18:50:53.121364,,,,,,f,,question,663,1,engagement,8
2248,2017-03-10 18:50:53.632615,,,,,,f,,question,663,2,difficulty,7
2249,2017-03-10 18:50:53.709532,,,,,,f,,question,663,2,difficulty,7
2250,2017-03-10 18:50:53.927627,,,,,,f,,question,663,2,difficulty,7
2251,2017-03-10 18:50:53.946143,,,,,,f,,question,663,2,difficulty,7
2252,2017-03-10 18:50:54.023966,,,,,,f,,question,663,2,difficulty,7
2254,2017-03-10 18:50:54.286678,,,,,,f,,question,663,2,difficulty,7
2258,2017-03-10 18:50:54.610009,,,,,,f,,question,663,2,difficulty,7
2260,2017-03-10 18:50:54.89779,,,,,,f,,question,663,2,difficulty,7
2261,2017-03-10 18:50:54.922437,,,,,,f,,question,663,2,difficulty,7
2263,2017-03-10 18:50:55.25931,,,,,,f,,question,663,2,difficulty,7
2267,2017-03-10 18:53:34.147375,,,,,,f,,question,664,4,"",""
2269,2017-03-10 18:54:32.29407,,,,,,f,,question,665,2,difficulty,5
2271,2017-03-10 18:55:17.583487,,,,,,f,,question,662,1,engagement,10
2272,2017-03-10 18:55:17.633197,,,,,,f,,question,662,2,difficulty,4
2274,2017-03-10 18:55:17.730904,,,,,,f,,question,662,4,"",""
2277,2017-03-10 19:00:03.283775,,,,,,f,,question,666,3,"",""
2282,2017-03-10 19:03:53.308011,,,,,,f,,question,668,4,"",""
2283,2017-03-10 19:08:53.984831,,,,,,f,,question,669,1,engagement,10
2284,2017-03-10 19:08:54.036172,,,,,,f,,question,669,2,difficulty,4
2287,2017-03-10 19:10:11.596801,,,,,,f,,question,670,1,engagement,10
2288,2017-03-10 19:10:11.689885,,,,,,f,,question,670,2,difficulty,9
2289,2017-03-10 19:10:11.779513,,,,,,f,,question,670,3,"",""
2290,2017-03-10 19:10:11.885744,,,,,,f,,question,670,4,"",""
2293,2017-03-10 19:20:36.487865,,,,,,f,,question,671,3,"",""
2297,2017-03-10 19:20:46.968362,,,,,,f,,question,673,3,"",""
2304,2017-03-10 19:25:36.529257,,,,,,f,,question,672,2,difficulty,2
2305,2017-03-10 19:25:36.561394,,,,,,f,,question,672,3,"",""
2310,2017-03-10 19:31:50.210804,,,,,,f,,question,678,2,difficulty,4
2311,2017-03-10 19:31:50.327798,,,,,,f,,question,678,3,"",""
2315,2017-03-10 19:32:39.181124,,,,,,f,,question,679,3,"",""
2317,2017-03-10 19:33:18.06966,,,,,,f,,question,680,2,difficulty,3
2318,2017-03-10 19:33:18.387816,,,,,,f,,question,680,3,"",""
2319,2017-03-10 19:33:18.715917,,,,,,f,,question,680,4,"",""
2321,2017-03-10 19:35:46.019569,,,,,,f,,question,684,2,difficulty,4
2322,2017-03-10 19:36:59.840652,,,,,,f,,question,687,1,engagement,5
2323,2017-03-10 19:36:59.957205,,,,,,f,,question,687,2,difficulty,5
2325,2017-03-10 19:38:58.969638,,,,,,f,,question,685,1,engagement,8
2327,2017-03-10 19:38:59.359675,,,,,,f,,question,685,3,"",""
2330,2017-03-10 19:39:09.606245,,,,,,f,,question,688,2,difficulty,5
2332,2017-03-10 19:39:09.902096,,,,,,f,,question,688,4,"",""
2334,2017-03-10 19:39:49.362656,,,,,,f,,question,689,2,difficulty,2
2335,2017-03-10 19:39:49.408563,,,,,,f,,question,689,3,"",""
2336,2017-03-10 19:39:49.456051,,,,,,f,,question,689,4,"",""
2337,2017-03-10 19:40:47.459899,,,,,,f,,question,690,1,engagement,8
2338,2017-03-10 19:40:47.557158,,,,,,f,,question,690,2,difficulty,4
2339,2017-03-10 19:40:47.652148,,,,,,f,,question,690,3,"",""
2340,2017-03-10 19:40:47.75003,,,,,,f,,question,690,4,"",""
2342,2017-03-10 19:40:58.644151,,,,,,f,,question,682,2,difficulty,2
2344,2017-03-10 19:40:58.773514,,,,,,f,,question,682,4,"",""
2345,2017-03-10 19:42:02.840225,,,,,,f,,question,686,1,engagement,8
2347,2017-03-10 19:42:03.910645,,,,,,f,,question,686,3,"",""
2351,2017-03-10 19:44:30.291104,,,,,,f,,question,691,3,"",""
2357,2017-03-10 19:47:09.870813,,,,,,f,,question,694,2,difficulty,3
2360,2017-03-10 19:50:59.126674,,,,,,f,,question,696,2,difficulty,7
2363,2017-03-10 19:51:30.554043,,,,,,f,,question,693,1,engagement,10
2365,2017-03-10 19:51:30.959289,,,,,,f,,question,693,3,"",""
2367,2017-03-10 19:51:39.772818,,,,,,f,,question,697,1,engagement,10
2369,2017-03-10 19:51:40.50884,,,,,,f,,question,697,3,"",""
2370,2017-03-10 19:51:40.898452,,,,,,f,,question,697,4,"",""
2379,2017-03-10 19:58:53.745446,,,,,,f,,question,699,2,difficulty,6
2380,2017-03-10 19:58:54.162815,,,,,,f,,question,699,3,"",""
2386,2017-03-10 20:06:00.006886,,,,,,f,,question,704,1,engagement,10
2387,2017-03-10 20:06:00.147347,,,,,,f,,question,704,2,difficulty,1
2388,2017-03-10 20:06:00.951458,,,,,,f,,question,702,1,engagement,10
2389,2017-03-10 20:06:01.953178,,,,,,f,,question,702,1,engagement,10
2352,2017-03-10 19:45:59.359598,,,,,,f,,question,692,1,engagement,7
2353,2017-03-10 19:45:59.434713,,,,,,f,,question,692,2,difficulty,8
2354,2017-03-10 19:45:59.507539,,,,,,f,,question,692,3,"",""
2355,2017-03-10 19:45:59.582679,,,,,,f,,question,692,4,"",""
2356,2017-03-10 19:47:09.760943,,,,,,f,,question,694,1,engagement,10
2358,2017-03-10 19:47:09.977391,,,,,,f,,question,694,3,"",""
2359,2017-03-10 19:50:59.055909,,,,,,f,,question,696,1,engagement,10
2361,2017-03-10 19:50:59.207457,,,,,,f,,question,696,3,"",""
2362,2017-03-10 19:50:59.27857,,,,,,f,,question,696,4,"",""
2364,2017-03-10 19:51:30.792789,,,,,,f,,question,693,2,difficulty,5
2366,2017-03-10 19:51:31.013143,,,,,,f,,question,693,4,"",""
2368,2017-03-10 19:51:40.150025,,,,,,f,,question,697,2,difficulty,4
2371,2017-03-10 19:51:55.420447,,,,,,f,,question,695,1,engagement,10
2372,2017-03-10 19:51:55.622797,,,,,,f,,question,695,2,difficulty,3
2373,2017-03-10 19:51:55.766062,,,,,,f,,question,695,3,"",""
2374,2017-03-10 19:54:33.657786,,,,,,f,,question,700,1,engagement,10
2375,2017-03-10 19:54:33.95042,,,,,,f,,question,700,2,difficulty,5
2376,2017-03-10 19:54:34.072004,,,,,,f,,question,700,3,"",""
2377,2017-03-10 19:54:34.17467,,,,,,f,,question,700,4,"",""
2378,2017-03-10 19:58:53.076288,,,,,,f,,question,699,1,engagement,10
2381,2017-03-10 19:58:54.545229,,,,,,f,,question,699,4,"",""
2382,2017-03-10 19:58:54.767901,,,,,,f,,question,699,1,engagement,10
2383,2017-03-10 20:01:18.853,,,,,,f,,question,698,1,engagement,10
2384,2017-03-10 20:01:18.952507,,,,,,f,,question,698,2,difficulty,5
2385,2017-03-10 20:01:19.059724,,,,,,f,,question,698,3,"",""
2391,2017-03-10 20:06:02.800754,,,,,,f,,question,702,2,difficulty,5
2393,2017-03-10 20:06:03.691092,,,,,,f,,question,702,3,"",""
2394,2017-03-10 20:07:06.720994,,,,,,f,,question,701,1,engagement,10
2395,2017-03-10 20:07:06.853508,,,,,,f,,question,701,2,difficulty,5
2396,2017-03-10 20:07:06.973417,,,,,,f,,question,701,3,"",""
2399,2017-03-10 20:08:29.081363,,,,,,f,,question,705,2,difficulty,5
2400,2017-03-10 20:08:29.118127,,,,,,f,,question,705,3,"",""
2402,2017-03-10 20:18:48.827523,,,,,,f,,question,707,2,difficulty,3
2404,2017-03-10 20:21:05.181145,,,,,,f,,question,708,2,difficulty,7
2406,2017-03-10 20:21:05.342864,,,,,,f,,question,708,4,"",""
2408,2017-03-10 20:24:48.84789,,,,,,f,,question,709,2,difficulty,5
2410,2017-03-10 20:27:52.634588,,,,,,f,,question,710,2,difficulty,1
2411,2017-03-10 20:27:52.721028,,,,,,f,,question,710,3,"",""
2414,2017-03-10 20:29:54.13133,,,,,,f,,question,714,2,difficulty,3
2418,2017-03-10 20:34:09.621765,,,,,,f,,question,711,1,engagement,10
2421,2017-03-10 20:34:10.076377,,,,,,f,,question,711,4,"",""
2424,2017-03-10 20:41:25.395612,,,,,,f,,question,717,3,"",""
2428,2017-03-10 20:41:54.407017,,,,,,f,,question,716,4,"",""
2430,2017-03-10 20:42:46.124425,,,,,,f,,question,715,2,difficulty,10
2431,2017-03-10 20:42:46.182723,,,,,,f,,question,715,3,"",""
2434,2017-03-10 20:56:58.113376,,,,,,f,,question,719,2,difficulty,10
2436,2017-03-10 20:57:20.278889,,,,,,f,,question,720,1,engagement,10
2437,2017-03-10 20:57:20.333212,,,,,,f,,question,720,2,difficulty,1
2390,2017-03-10 20:06:02.351,,,,,,f,,question,702,2,difficulty,5
2392,2017-03-10 20:06:03.105171,,,,,,f,,question,702,3,"",""
2397,2017-03-10 20:07:07.091886,,,,,,f,,question,701,4,"",""
2398,2017-03-10 20:08:29.024737,,,,,,f,,question,705,1,engagement,6
2401,2017-03-10 20:18:48.790153,,,,,,f,,question,707,1,engagement,7
2403,2017-03-10 20:21:05.106452,,,,,,f,,question,708,1,engagement,9
2405,2017-03-10 20:21:05.25416,,,,,,f,,question,708,3,"",""
2407,2017-03-10 20:24:48.733735,,,,,,f,,question,709,1,engagement,10
2409,2017-03-10 20:27:52.542376,,,,,,f,,question,710,1,engagement,10
2412,2017-03-10 20:27:52.803795,,,,,,f,,question,710,4,"",""
2413,2017-03-10 20:29:54.004376,,,,,,f,,question,714,1,engagement,8
2415,2017-03-10 20:29:54.25266,,,,,,f,,question,714,3,"",""
2416,2017-03-10 20:29:54.372134,,,,,,f,,question,714,4,"",""
2417,2017-03-10 20:29:54.540305,,,,,,f,,question,714,1,engagement,8
2419,2017-03-10 20:34:09.763354,,,,,,f,,question,711,2,difficulty,8
2420,2017-03-10 20:34:09.991815,,,,,,f,,question,711,3,"",""
2422,2017-03-10 20:41:25.260904,,,,,,f,,question,717,1,engagement,7
2423,2017-03-10 20:41:25.327071,,,,,,f,,question,717,2,difficulty,9
2425,2017-03-10 20:41:53.779885,,,,,,f,,question,716,1,engagement,10
2426,2017-03-10 20:41:53.973087,,,,,,f,,question,716,2,difficulty,5
2427,2017-03-10 20:41:54.171958,,,,,,f,,question,716,3,"",""
2429,2017-03-10 20:42:46.061693,,,,,,f,,question,715,1,engagement,10
2432,2017-03-10 20:42:46.235765,,,,,,f,,question,715,4,"",""
2433,2017-03-10 20:56:58.042819,,,,,,f,,question,719,1,engagement,10
2435,2017-03-10 20:56:58.164452,,,,,,f,,question,719,3,"",""
2438,2017-03-10 20:57:20.380263,,,,,,f,,question,720,3,"",""
2439,2017-03-10 20:57:20.429477,,,,,,f,,question,720,4,"",""
2440,2017-03-10 20:58:33.3149,,,,,,f,,question,718,1,engagement,9
2441,2017-03-10 20:58:33.376641,,,,,,f,,question,718,2,difficulty,1
2442,2017-03-10 21:02:18.128645,,,,,,f,,question,722,1,engagement,10
2443,2017-03-10 21:02:18.198776,,,,,,f,,question,722,2,difficulty,4
